statement,label
124 * 806 = 99944,1
766 * 476 = 364607,0
303 * 805 = 243915,1
254 * 696 = 176793,0
967 * 217 = 209839,1
339 * 582 = 197295,0
243 * 464 = 112752,1
67 * 192 = 12863,0
210 * 980 = 205800,1
73 * 325 = 23723,0
263 * 173 = 45499,1
95 * 256 = 24317,0
818 * 611 = 499798,1
605 * 703 = 425322,0
478 * 665 = 317870,1
941 * 555 = 522262,0
980 * 365 = 357700,1
649 * 497 = 322561,0
879 * 44 = 38676,1
125 * 263 = 32874,0
617 * 167 = 103039,1
93 * 697 = 64820,0
894 * 404 = 361176,1
407 * 612 = 249077,0
215 * 109 = 23435,1
815 * 747 = 608808,0
104 * 955 = 99320,1
738 * 940 = 693730,0
220 * 602 = 132440,1
989 * 306 = 302640,0
352 * 555 = 195360,1
46 * 490 = 22539,0
327 * 314 = 102678,1
548 * 627 = 343586,0
985 * 559 = 550615,1
704 * 335 = 235830,0
167 * 490 = 81830,1
72 * 621 = 44722,0
725 * 429 = 311025,1
436 * 841 = 366671,0
42 * 502 = 21084,1
331 * 168 = 55614,0
882 * 807 = 711774,1
725 * 388 = 281299,0
829 * 381 = 315849,1
293 * 744 = 217993,0
131 * 880 = 115280,1
502 * 643 = 322778,0
349 * 155 = 54095,1
328 * 924 = 303075,0
339 * 777 = 263403,1
673 * 336 = 226135,0
429 * 571 = 244959,1
476 * 954 = 454096,0
713 * 271 = 193223,1
789 * 736 = 580703,0
87 * 358 = 31146,1
743 * 132 = 98079,0
970 * 664 = 644080,1
730 * 831 = 606638,0
336 * 323 = 108528,1
236 * 681 = 160708,0
423 * 499 = 211077,1
744 * 834 = 620502,0
389 * 384 = 149376,1
969 * 151 = 146320,0
487 * 789 = 384243,1
359 * 66 = 23695,0
978 * 0 = 0,1
608 * 430 = 261430,0
370 * 910 = 336700,1
231 * 189 = 43662,0
204 * 163 = 33252,1
581 * 45 = 26146,0
68 * 29 = 1972,1
128 * 596 = 76280,0
208 * 645 = 134160,1
209 * 267 = 55804,0
692 * 141 = 97572,1
483 * 641 = 309601,0
287 * 614 = 176218,1
566 * 774 = 438094,0
807 * 295 = 238065,1
966 * 716 = 691663,0
740 * 14 = 10360,1
9 * 981 = 8823,0
420 * 807 = 338940,1
224 * 545 = 122075,0
987 * 140 = 138180,1
966 * 961 = 928333,0
50 * 284 = 14200,1
37 * 516 = 19102,0
17 * 708 = 12036,1
572 * 740 = 423285,0
428 * 506 = 216568,1
742 * 767 = 569108,0
228 * 372 = 84816,1
549 * 171 = 93881,0
401 * 130 = 52130,1
849 * 412 = 349798,0
420 * 648 = 272160,1
884 * 230 = 203310,0
834 * 52 = 43368,1
730 * 18 = 13143,0
378 * 180 = 68040,1
325 * 689 = 223918,0
523 * 382 = 199786,1
392 * 308 = 120742,0
89 * 188 = 16732,1
585 * 35 = 20465,0
792 * 89 = 70488,1
515 * 290 = 149347,0
190 * 114 = 21660,1
212 * 128 = 27135,0
534 * 291 = 155394,1
641 * 604 = 387166,0
484 * 956 = 462704,1
709 * 337 = 238925,0
513 * 292 = 149796,1
205 * 69 = 14141,0
469 * 140 = 65660,1
262 * 683 = 178941,0
677 * 124 = 83948,1
437 * 536 = 234226,0
921 * 737 = 678777,1
703 * 952 = 669257,0
503 * 488 = 245464,1
825 * 312 = 257401,0
763 * 63 = 48069,1
526 * 682 = 358725,0
908 * 224 = 203392,1
462 * 63 = 29098,0
456 * 378 = 172368,1
679 * 970 = 658623,0
626 * 446 = 279196,1
781 * 160 = 124954,0
59 * 281 = 16579,1
497 * 251 = 124750,0
240 * 494 = 118560,1
988 * 79 = 78048,0
567 * 367 = 208089,1
453 * 14 = 6334,0
858 * 838 = 719004,1
569 * 663 = 377238,0
280 * 737 = 206360,1
880 * 489 = 430316,0
977 * 173 = 169021,1
562 * 476 = 267510,0
136 * 737 = 100232,1
810 * 693 = 561329,0
382 * 677 = 258614,1
105 * 852 = 89452,0
964 * 45 = 43380,1
607 * 639 = 387880,0
2 * 291 = 582,1
729 * 847 = 617464,0
213 * 154 = 32802,1
285 * 602 = 171567,0
152 * 683 = 103816,1
782 * 910 = 711614,0
835 * 133 = 111055,1
994 * 208 = 206762,0
708 * 550 = 389400,1
467 * 602 = 281139,0
678 * 418 = 283404,1
422 * 861 = 363335,0
427 * 365 = 155855,1
595 * 468 = 278452,0
254 * 177 = 44958,1
697 * 878 = 611956,0
558 * 720 = 401760,1
985 * 795 = 783080,0
180 * 101 = 18180,1
912 * 375 = 342002,0
304 * 481 = 146224,1
600 * 207 = 124208,0
640 * 829 = 530560,1
104 * 238 = 24750,0
436 * 285 = 124260,1
253 * 369 = 93349,0
297 * 95 = 28215,1
202 * 599 = 121000,0
681 * 499 = 339819,1
232 * 214 = 49639,0
322 * 304 = 97888,1
546 * 331 = 180720,0
142 * 574 = 81508,1
467 * 661 = 308694,0
631 * 409 = 258079,1
264 * 132 = 34842,0
117 * 918 = 107406,1
991 * 228 = 225940,0
654 * 33 = 21582,1
57 * 163 = 9287,0
601 * 204 = 122604,1
61 * 335 = 20425,0
502 * 990 = 496980,1
973 * 381 = 370720,0
727 * 573 = 416571,1
298 * 653 = 194604,0
952 * 681 = 648312,1
191 * 161 = 30748,0
871 * 133 = 115843,1
139 * 42 = 5836,0
5 * 551 = 2755,1
217 * 886 = 192261,0
139 * 398 = 55322,1
139 * 0 = 1,0
581 * 239 = 138859,1
780 * 796 = 620879,0
706 * 937 = 661522,1
625 * 515 = 321882,0
274 * 858 = 235092,1
562 * 835 = 469277,0
292 * 533 = 155636,1
923 * 8 = 7388,0
876 * 305 = 267180,1
794 * 475 = 377152,0
774 * 248 = 191952,1
553 * 578 = 319624,0
527 * 553 = 291431,1
369 * 293 = 108119,0
680 * 865 = 588200,1
691 * 656 = 453299,0
910 * 123 = 111930,1
530 * 665 = 352456,0
747 * 247 = 184509,1
341 * 253 = 86272,0
682 * 808 = 551056,1
388 * 806 = 312734,0
93 * 334 = 31062,1
357 * 818 = 292025,0
531 * 792 = 420552,1
839 * 660 = 553741,0
165 * 823 = 135795,1
194 * 561 = 108833,0
605 * 249 = 150645,1
532 * 447 = 237810,0
554 * 588 = 325752,1
399 * 758 = 302435,0
714 * 688 = 491232,1
885 * 923 = 816852,0
831 * 61 = 50691,1
527 * 136 = 71664,0
234 * 386 = 90324,1
153 * 375 = 57376,0
534 * 195 = 104130,1
54 * 344 = 18583,0
40 * 748 = 29920,1
530 * 923 = 489198,0
589 * 495 = 291555,1
161 * 932 = 150043,0
672 * 288 = 193536,1
613 * 287 = 175941,0
360 * 946 = 340560,1
91 * 184 = 16748,0
614 * 211 = 129554,1
546 * 728 = 397495,0
322 * 232 = 74704,1
969 * 761 = 737414,0
148 * 517 = 76516,1
971 * 326 = 316539,0
509 * 597 = 303873,1
736 * 275 = 202405,0
489 * 674 = 329586,1
112 * 207 = 23193,0
608 * 43 = 26144,1
69 * 690 = 47618,0
316 * 346 = 109336,1
612 * 912 = 558149,0
604 * 235 = 141940,1
516 * 192 = 99070,0
60 * 596 = 35760,1
570 * 317 = 180691,0
895 * 925 = 827875,1
519 * 73 = 37885,0
152 * 296 = 44992,1
395 * 322 = 127194,0
79 * 731 = 57749,1
483 * 273 = 131856,0
446 * 787 = 351002,1
224 * 303 = 67873,0
381 * 136 = 51816,1
545 * 804 = 438188,0
32 * 8 = 256,1
677 * 25 = 16927,0
528 * 556 = 293568,1
412 * 107 = 44079,0
27 * 863 = 23301,1
829 * 542 = 449321,0
302 * 815 = 246130,1
408 * 636 = 259496,0
679 * 650 = 441350,1
245 * 12 = 2944,0
401 * 928 = 372128,1
652 * 771 = 502694,0
609 * 901 = 548709,1
269 * 474 = 127496,0
29 * 976 = 28304,1
466 * 87 = 40552,0
417 * 823 = 343191,1
496 * 48 = 23812,0
783 * 528 = 413424,1
786 * 650 = 510892,0
283 * 947 = 268001,1
151 * 857 = 129400,0
871 * 622 = 541762,1
520 * 805 = 418591,0
740 * 668 = 494320,1
515 * 352 = 181285,0
445 * 137 = 60965,1
201 * 563 = 113160,0
641 * 583 = 373703,1
403 * 43 = 17333,0
311 * 115 = 35765,1
88 * 804 = 70745,0
810 * 220 = 178200,1
906 * 323 = 292636,0
848 * 202 = 171296,1
539 * 296 = 159554,0
493 * 451 = 222343,1
852 * 557 = 474560,0
326 * 365 = 118990,1
699 * 324 = 226474,0
29 * 435 = 12615,1
713 * 864 = 616022,0
466 * 984 = 458544,1
33 * 158 = 5207,0
926 * 239 = 221314,1
795 * 572 = 454736,0
424 * 871 = 369304,1
377 * 8 = 3007,0
132 * 466 = 61512,1
230 * 696 = 160074,0
103 * 428 = 44084,1
366 * 982 = 359414,0
799 * 252 = 201348,1
732 * 388 = 284017,0
48 * 478 = 22944,1
431 * 976 = 420660,0
100 * 744 = 74400,1
498 * 89 = 44332,0
912 * 276 = 251712,1
685 * 492 = 337016,0
420 * 700 = 294000,1
451 * 335 = 151084,0
598 * 181 = 108238,1
344 * 912 = 313722,0
855 * 923 = 789165,1
453 * 463 = 209742,0
593 * 462 = 273966,1
965 * 1000 = 965004,0
954 * 496 = 473184,1
210 * 276 = 57953,0
623 * 39 = 24297,1
783 * 939 = 735236,0
204 * 397 = 80988,1
659 * 783 = 515995,0
404 * 212 = 85648,1
473 * 901 = 426167,0
933 * 588 = 548604,1
211 * 109 = 22994,0
108 * 307 = 33156,1
632 * 834 = 527098,0
667 * 551 = 367517,1
545 * 316 = 172221,0
306 * 989 = 302634,1
824 * 841 = 692986,0
998 * 520 = 518960,1
782 * 173 = 135294,0
526 * 552 = 290352,1
541 * 489 = 264544,0
28 * 430 = 12040,1
374 * 139 = 51990,0
54 * 724 = 39096,1
531 * 30 = 15932,0
718 * 792 = 568656,1
2 * 967 = 1944,0
668 * 843 = 563124,1
890 * 55 = 48946,0
170 * 393 = 66810,1
748 * 807 = 603639,0
865 * 247 = 213655,1
642 * 237 = 152157,0
68 * 7 = 476,1
885 * 774 = 685000,0
676 * 680 = 459680,1
648 * 640 = 414711,0
20 * 407 = 8140,1
488 * 431 = 210326,0
798 * 58 = 46284,1
794 * 622 = 493864,0
368 * 79 = 29072,1
436 * 897 = 391088,0
324 * 91 = 29484,1
809 * 642 = 519379,0
428 * 306 = 130968,1
80 * 265 = 21206,0
41 * 909 = 37269,1
792 * 361 = 285919,0
478 * 922 = 440716,1
576 * 578 = 332918,0
693 * 96 = 66528,1
803 * 454 = 364555,0
11 * 92 = 1012,1
173 * 685 = 118507,0
402 * 648 = 260496,1
202 * 74 = 14949,0
428 * 148 = 63344,1
460 * 69 = 31745,0
624 * 635 = 396240,1
670 * 518 = 347058,0
483 * 460 = 222180,1
783 * 596 = 466677,0
378 * 211 = 79758,1
531 * 252 = 133817,0
351 * 658 = 230958,1
935 * 844 = 789144,0
929 * 939 = 872331,1
74 * 243 = 17983,0
189 * 904 = 170856,1
132 * 124 = 16376,0
16 * 299 = 4784,1
150 * 189 = 28345,0
146 * 600 = 87600,1
107 * 41 = 4381,0
792 * 976 = 772992,1
613 * 239 = 146502,0
560 * 729 = 408240,1
62 * 444 = 27529,0
305 * 152 = 46360,1
665 * 329 = 218781,0
916 * 775 = 709900,1
759 * 568 = 431120,0
434 * 529 = 229586,1
146 * 141 = 20585,0
632 * 992 = 626944,1
512 * 5 = 2569,0
796 * 221 = 175916,1
476 * 299 = 142314,0
140 * 424 = 59360,1
745 * 534 = 397822,0
721 * 631 = 454951,1
914 * 210 = 191943,0
424 * 546 = 231504,1
839 * 343 = 287773,0
726 * 822 = 596772,1
831 * 600 = 498607,0
491 * 648 = 318168,1
267 * 621 = 165798,0
17 * 733 = 12461,1
508 * 443 = 225038,0
210 * 717 = 150570,1
281 * 225 = 63235,0
548 * 209 = 114532,1
989 * 441 = 436147,0
757 * 412 = 311884,1
676 * 874 = 590816,0
153 * 989 = 151317,1
337 * 775 = 261177,0
128 * 116 = 14848,1
381 * 485 = 184793,0
506 * 250 = 126500,1
213 * 878 = 187013,0
362 * 278 = 100636,1
72 * 116 = 8357,0
279 * 64 = 17856,1
512 * 535 = 273924,0
18 * 457 = 8226,1
569 * 614 = 349371,0
33 * 495 = 16335,1
296 * 664 = 196547,0
282 * 483 = 136206,1
525 * 547 = 287170,0
229 * 956 = 218924,1
948 * 399 = 378258,0
535 * 945 = 505575,1
195 * 666 = 129880,0
3 * 332 = 996,1
717 * 360 = 258112,0
233 * 869 = 202477,1
366 * 892 = 326464,0
139 * 892 = 123988,1
284 * 260 = 73847,0
915 * 512 = 468480,1
861 * 366 = 315119,0
884 * 859 = 759356,1
677 * 52 = 35203,0
524 * 959 = 502516,1
591 * 67 = 39588,0
16 * 850 = 13600,1
139 * 379 = 52680,0
236 * 248 = 58528,1
477 * 154 = 73455,0
604 * 616 = 372064,1
71 * 582 = 41330,0
961 * 934 = 897574,1
383 * 756 = 289558,0
278 * 327 = 90906,1
838 * 554 = 464248,0
732 * 262 = 191784,1
93 * 418 = 38864,0
353 * 418 = 147554,1
727 * 925 = 672473,0
117 * 748 = 87516,1
127 * 712 = 90416,0
88 * 6 = 528,1
650 * 514 = 334109,0
643 * 25 = 16075,1
247 * 231 = 57056,0
347 * 326 = 113122,1
511 * 80 = 40874,0
748 * 737 = 551276,1
215 * 752 = 161688,0
244 * 959 = 233996,1
694 * 136 = 94385,0
881 * 783 = 689823,1
236 * 854 = 201550,0
820 * 263 = 215660,1
178 * 655 = 116597,0
784 * 978 = 766752,1
12 * 724 = 8697,0
586 * 588 = 344568,1
59 * 664 = 39184,0
10 * 179 = 1790,1
91 * 523 = 47588,0
920 * 436 = 401120,1
70 * 909 = 63625,0
981 * 267 = 261927,1
989 * 20 = 19777,0
381 * 349 = 132969,1
87 * 105 = 9145,0
103 * 855 = 88065,1
174 * 476 = 82819,0
262 * 528 = 138336,1
481 * 658 = 316495,0
593 * 331 = 196283,1
43 * 635 = 27298,0
48 * 97 = 4656,1
576 * 917 = 528182,0
463 * 998 = 462074,1
595 * 689 = 409956,0
384 * 396 = 152064,1
213 * 532 = 113320,0
61 * 688 = 41968,1
331 * 398 = 131740,0
537 * 858 = 460746,1
977 * 512 = 500222,0
373 * 892 = 332716,1
177 * 193 = 34166,0
304 * 227 = 69008,1
580 * 595 = 345092,0
296 * 595 = 176120,1
874 * 581 = 507792,0
56 * 948 = 53088,1
651 * 339 = 220686,0
764 * 941 = 718924,1
293 * 142 = 41614,0
40 * 173 = 6920,1
245 * 313 = 76691,0
807 * 644 = 519708,1
79 * 692 = 54678,0
115 * 320 = 36800,1
230 * 209 = 48066,0
727 * 633 = 460191,1
558 * 527 = 294065,0
146 * 277 = 40442,1
269 * 914 = 245868,0
993 * 167 = 165831,1
492 * 637 = 313398,0
979 * 440 = 430760,1
677 * 514 = 347976,0
262 * 325 = 85150,1
375 * 647 = 242616,0
431 * 561 = 241791,1
881 * 893 = 786743,0
650 * 170 = 110500,1
302 * 767 = 231635,0
74 * 617 = 45658,1
329 * 302 = 99354,0
644 * 721 = 464324,1
695 * 579 = 402409,0
317 * 115 = 36455,1
93 * 496 = 46127,0
473 * 521 = 246433,1
52 * 550 = 28605,0
411 * 950 = 390450,1
611 * 605 = 369658,0
502 * 40 = 20080,1
763 * 685 = 522656,0
812 * 190 = 154280,1
173 * 286 = 49470,0
983 * 818 = 804094,1
970 * 581 = 563560,0
542 * 165 = 89430,1
29 * 328 = 9507,0
544 * 896 = 487424,1
751 * 619 = 464867,0
252 * 191 = 48132,1
19 * 338 = 6428,0
185 * 765 = 141525,1
833 * 608 = 506471,0
318 * 429 = 136422,1
224 * 860 = 192642,0
550 * 417 = 229350,1
649 * 404 = 262205,0
471 * 595 = 280245,1
92 * 726 = 66787,0
518 * 907 = 469826,1
654 * 815 = 533016,0
143 * 156 = 22308,1
672 * 39 = 26212,0
501 * 517 = 259017,1
775 * 81 = 62785,0
555 * 598 = 331890,1
393 * 870 = 341912,0
93 * 436 = 40548,1
343 * 907 = 311098,0
503 * 136 = 68408,1
118 * 891 = 105137,0
778 * 591 = 459798,1
858 * 618 = 530248,0
737 * 96 = 70752,1
712 * 155 = 110358,0
846 * 793 = 670878,1
216 * 874 = 188776,0
498 * 645 = 321210,1
400 * 785 = 314010,0
378 * 152 = 57456,1
270 * 2 = 547,0
931 * 809 = 753179,1
432 * 628 = 271290,0
911 * 880 = 801680,1
255 * 906 = 231028,0
934 * 487 = 454858,1
664 * 123 = 81675,0
45 * 595 = 26775,1
319 * 958 = 305603,0
787 * 168 = 132216,1
98 * 774 = 75854,0
517 * 72 = 37224,1
146 * 264 = 38539,0
625 * 713 = 445625,1
600 * 683 = 409793,0
448 * 388 = 173824,1
267 * 800 = 213610,0
892 * 882 = 786744,1
203 * 186 = 37752,0
515 * 818 = 421270,1
335 * 934 = 312889,0
411 * 703 = 288933,1
590 * 179 = 105612,0
19 * 19 = 361,1
309 * 633 = 195591,0
716 * 139 = 99524,1
382 * 489 = 186800,0
858 * 806 = 691548,1
888 * 980 = 870249,0
225 * 837 = 188325,1
925 * 381 = 352422,0
683 * 839 = 573037,1
325 * 711 = 231067,0
359 * 407 = 146113,1
677 * 323 = 218673,0
509 * 606 = 308454,1
322 * 41 = 13208,0
457 * 740 = 338180,1
471 * 12 = 5650,0
691 * 857 = 592187,1
913 * 791 = 722184,0
641 * 122 = 78202,1
74 * 820 = 60683,0
242 * 397 = 96074,1
753 * 443 = 333581,0
119 * 556 = 66164,1
801 * 175 = 140166,0
689 * 336 = 231504,1
433 * 805 = 348569,0
64 * 902 = 57728,1
473 * 393 = 185883,0
531 * 542 = 287802,1
586 * 700 = 410201,0
98 * 228 = 22344,1
676 * 609 = 411680,0
354 * 884 = 312936,1
755 * 559 = 422040,0
964 * 71 = 68444,1
719 * 579 = 416299,0
1 * 489 = 489,1
962 * 850 = 817691,0
344 * 641 = 220504,1
78 * 304 = 23714,0
72 * 219 = 15768,1
364 * 791 = 287933,0
531 * 53 = 28143,1
720 * 364 = 262085,0
347 * 137 = 47539,1
915 * 441 = 403509,0
814 * 714 = 581196,1
388 * 399 = 154818,0
130 * 490 = 63700,1
546 * 298 = 162715,0
146 * 813 = 118698,1
575 * 586 = 336949,0
922 * 666 = 614052,1
526 * 338 = 177790,0
742 * 532 = 394744,1
476 * 146 = 69505,0
937 * 916 = 858292,1
866 * 961 = 832234,0
527 * 519 = 273513,1
392 * 990 = 388072,0
713 * 778 = 554714,1
215 * 615 = 132226,0
398 * 30 = 11940,1
337 * 321 = 108186,0
967 * 876 = 847092,1
589 * 381 = 224407,0
784 * 829 = 649936,1
908 * 203 = 184333,0
275 * 101 = 27775,1
700 * 521 = 364693,0
963 * 84 = 80892,1
974 * 18 = 17538,0
760 * 627 = 476520,1
209 * 601 = 125599,0
161 * 97 = 15617,1
27 * 904 = 24416,0
551 * 200 = 110200,1
956 * 106 = 101329,0
95 * 429 = 40755,1
602 * 952 = 573106,0
727 * 8 = 5816,1
596 * 793 = 472637,0
763 * 201 = 153363,1
514 * 552 = 283723,0
768 * 203 = 155904,1
610 * 748 = 456277,0
883 * 342 = 301986,1
170 * 770 = 130906,0
760 * 582 = 442320,1
388 * 491 = 190506,0
25 * 605 = 15125,1
487 * 698 = 339924,0
366 * 94 = 34404,1
594 * 950 = 564305,0
213 * 663 = 141219,1
352 * 286 = 100667,0
311 * 218 = 67798,1
676 * 190 = 128449,0
365 * 396 = 144540,1
704 * 664 = 467459,0
806 * 176 = 141856,1
626 * 919 = 575292,0
823 * 465 = 382695,1
751 * 707 = 530955,0
348 * 471 = 163908,1
120 * 956 = 114721,0
765 * 13 = 9945,1
596 * 8 = 4762,0
935 * 523 = 489005,1
820 * 760 = 623198,0
140 * 462 = 64680,1
946 * 38 = 35955,0
476 * 397 = 188972,1
97 * 206 = 19975,0
977 * 898 = 877346,1
694 * 247 = 171427,0
631 * 651 = 410781,1
869 * 764 = 663923,0
146 * 750 = 109500,1
837 * 693 = 580033,0
305 * 425 = 129625,1
65 * 892 = 57972,0
977 * 661 = 645797,1
864 * 880 = 760329,0
61 * 192 = 11712,1
284 * 673 = 191129,0
50 * 573 = 28650,1
407 * 582 = 236877,0
495 * 992 = 491040,1
794 * 240 = 190554,0
537 * 894 = 480078,1
950 * 506 = 480707,0
991 * 871 = 863161,1
542 * 774 = 419509,0
615 * 919 = 565185,1
745 * 339 = 252560,0
606 * 887 = 537522,1
18 * 933 = 16784,0
286 * 709 = 202774,1
289 * 474 = 136980,0
81 * 652 = 52812,1
961 * 576 = 553537,0
554 * 536 = 296944,1
602 * 340 = 204676,0
7 * 940 = 6580,1
715 * 919 = 657084,0
732 * 461 = 337452,1
174 * 683 = 118836,0
600 * 109 = 65400,1
478 * 246 = 117586,0
865 * 132 = 114180,1
23 * 992 = 22820,0
364 * 733 = 266812,1
887 * 862 = 764599,0
218 * 223 = 48614,1
419 * 708 = 296657,0
275 * 743 = 204325,1
132 * 666 = 87916,0
546 * 274 = 149604,1
262 * 104 = 27247,0
864 * 610 = 527040,1
831 * 962 = 799427,0
274 * 741 = 203034,1
463 * 178 = 82407,0
569 * 830 = 472270,1
800 * 712 = 569606,0
937 * 896 = 839552,1
20 * 325 = 6498,0
477 * 919 = 438363,1
47 * 106 = 4975,0
52 * 958 = 49816,1
884 * 738 = 652400,0
319 * 997 = 318043,1
318 * 530 = 168531,0
364 * 643 = 234052,1
790 * 513 = 405268,0
633 * 50 = 31650,1
339 * 819 = 277634,0
546 * 205 = 111930,1
551 * 979 = 539439,0
437 * 88 = 38456,1
875 * 338 = 295746,0
760 * 192 = 145920,1
381 * 336 = 128024,0
1 * 824 = 824,1
474 * 75 = 35540,0
338 * 34 = 11492,1
546 * 569 = 310667,0
674 * 172 = 115928,1
569 * 878 = 499583,0
201 * 285 = 57285,1
594 * 855 = 507865,0
101 * 582 = 58782,1
145 * 184 = 26686,0
981 * 932 = 914292,1
229 * 616 = 141065,0
55 * 420 = 23100,1
161 * 71 = 11439,0
124 * 734 = 91016,1
626 * 324 = 202822,0
688 * 200 = 137600,1
201 * 837 = 168246,0
12 * 318 = 3816,1
355 * 319 = 113248,0
999 * 726 = 725274,1
448 * 739 = 331065,0
716 * 115 = 82340,1
601 * 232 = 139439,0
640 * 173 = 110720,1
754 * 558 = 420731,0
193 * 968 = 186824,1
889 * 978 = 869450,0
336 * 883 = 296688,1
372 * 569 = 211661,0
164 * 921 = 151044,1
299 * 108 = 32293,0
875 * 383 = 335125,1
897 * 128 = 114825,0
867 * 298 = 258366,1
563 * 251 = 141322,0
786 * 313 = 246018,1
298 * 977 = 291155,0
603 * 584 = 352152,1
511 * 375 = 191623,0
924 * 315 = 291060,1
748 * 257 = 192230,0
854 * 718 = 613172,1
486 * 988 = 480167,0
617 * 487 = 300479,1
559 * 909 = 508130,0
238 * 620 = 147560,1
903 * 670 = 605004,0
534 * 413 = 220542,1
113 * 638 = 72099,0
376 * 306 = 115056,1
208 * 108 = 22466,0
808 * 456 = 368448,1
606 * 396 = 239979,0
713 * 5 = 3565,1
319 * 709 = 226170,0
906 * 670 = 607020,1
209 * 389 = 81302,0
943 * 789 = 744027,1
964 * 755 = 727813,0
871 * 618 = 538278,1
487 * 300 = 146104,0
415 * 929 = 385535,1
766 * 180 = 137884,0
374 * 910 = 340340,1
66 * 870 = 57419,0
895 * 576 = 515520,1
707 * 304 = 214935,0
668 * 925 = 617900,1
418 * 802 = 335246,0
777 * 711 = 552447,1
335 * 397 = 132994,0
343 * 777 = 266511,1
205 * 885 = 181415,0
141 * 30 = 4230,1
692 * 538 = 372290,0
858 * 814 = 698412,1
931 * 251 = 233676,0
508 * 459 = 233172,1
39 * 989 = 38574,0
760 * 24 = 18240,1
924 * 722 = 667127,0
76 * 447 = 33972,1
725 * 988 = 716297,0
23 * 810 = 18630,1
611 * 727 = 444193,0
459 * 537 = 246483,1
290 * 466 = 135146,0
891 * 483 = 430353,1
808 * 307 = 248066,0
600 * 867 = 520200,1
396 * 956 = 378585,0
502 * 621 = 311742,1
594 * 780 = 463325,0
272 * 300 = 81600,1
742 * 154 = 114270,0
330 * 296 = 97680,1
511 * 388 = 198264,0
114 * 992 = 113088,1
446 * 808 = 360361,0
77 * 840 = 64680,1
199 * 26 = 5179,0
244 * 205 = 50020,1
299 * 576 = 172227,0
297 * 786 = 233442,1
245 * 964 = 236171,0
33 * 480 = 15840,1
661 * 455 = 300763,0
886 * 10 = 8860,1
151 * 294 = 44403,0
333 * 628 = 209124,1
478 * 71 = 33945,0
86 * 253 = 21758,1
91 * 768 = 69883,0
906 * 486 = 440316,1
393 * 724 = 284535,0
380 * 851 = 323380,1
936 * 118 = 110457,0
556 * 434 = 241304,1
0 * 707 = -9,0
914 * 482 = 440548,1
268 * 120 = 32156,0
67 * 692 = 46364,1
973 * 338 = 328869,0
882 * 22 = 19404,1
570 * 277 = 157897,0
732 * 810 = 592920,1
259 * 947 = 245276,0
186 * 322 = 59892,1
335 * 29 = 9722,0
424 * 225 = 95400,1
926 * 992 = 918596,0
225 * 488 = 109800,1
805 * 574 = 462063,0
259 * 530 = 137270,1
706 * 845 = 596564,0
211 * 345 = 72795,1
721 * 426 = 307144,0
826 * 268 = 221368,1
655 * 681 = 446063,0
852 * 909 = 774468,1
888 * 74 = 65714,0
697 * 209 = 145673,1
434 * 248 = 107626,0
907 * 404 = 366428,1
912 * 73 = 66568,0
730 * 545 = 397850,1
610 * 974 = 594137,0
43 * 16 = 688,1
966 * 159 = 153585,0
465 * 929 = 431985,1
653 * 385 = 251410,0
940 * 29 = 27260,1
49 * 600 = 29390,0
461 * 140 = 64540,1
354 * 807 = 285688,0
967 * 238 = 230146,1
766 * 482 = 369222,0
828 * 561 = 464508,1
393 * 288 = 113185,0
393 * 613 = 240909,1
441 * 472 = 208146,0
584 * 622 = 363248,1
407 * 709 = 288553,0
946 * 300 = 283800,1
538 * 132 = 71026,0
44 * 404 = 17776,1
235 * 919 = 215955,0
422 * 777 = 327894,1
292 * 135 = 39426,0
187 * 252 = 47124,1
341 * 558 = 190276,0
998 * 735 = 733530,1
757 * 299 = 226350,0
907 * 522 = 473454,1
269 * 642 = 172699,0
737 * 687 = 506319,1
555 * 635 = 352428,0
321 * 225 = 72225,1
276 * 290 = 80046,0
471 * 909 = 428139,1
696 * 880 = 612472,0
435 * 812 = 353220,1
997 * 34 = 33902,0
856 * 33 = 28248,1
42 * 547 = 22981,0
203 * 152 = 30856,1
392 * 683 = 267731,0
81 * 703 = 56943,1
760 * 69 = 52445,0
899 * 259 = 232841,1
129 * 637 = 82171,0
82 * 676 = 55432,1
705 * 77 = 54286,0
140 * 58 = 8120,1
610 * 400 = 244010,0
517 * 503 = 260051,1
772 * 465 = 358979,0
957 * 420 = 401940,1
641 * 860 = 551268,0
673 * 722 = 485906,1
4 * 228 = 916,0
195 * 137 = 26715,1
255 * 260 = 66301,0
842 * 250 = 210500,1
846 * 276 = 233499,0
282 * 24 = 6768,1
3 * 883 = 2659,0
306 * 886 = 271116,1
496 * 288 = 142841,0
521 * 869 = 452749,1
404 * 441 = 178154,0
444 * 554 = 245976,1
122 * 303 = 36970,0
119 * 435 = 51765,1
255 * 753 = 192006,0
813 * 661 = 537393,1
308 * 212 = 65294,0
280 * 716 = 200480,1
33 * 212 = 6986,0
131 * 273 = 35763,1
640 * 290 = 185596,0
149 * 288 = 42912,1
269 * 989 = 266047,0
972 * 175 = 170100,1
686 * 200 = 137199,0
446 * 504 = 224784,1
968 * 330 = 319430,0
484 * 330 = 159720,1
721 * 544 = 392228,0
695 * 187 = 129965,1
237 * 152 = 36023,0
801 * 306 = 245106,1
563 * 464 = 261241,0
495 * 405 = 200475,1
476 * 647 = 307973,0
493 * 774 = 381582,1
368 * 621 = 228523,0
609 * 950 = 578550,1
640 * 110 = 70410,0
945 * 389 = 367605,1
