statement,label
Can I track the card that was just sent to me?,1
"I just got my card and want to use it, how do I activate my card?",1
I think that there was an error in calculating the exchange rate.  I recently withdrew cash and received much less than expected.,0
I would like to cancel my previous purchase.,0
What age can sign up for services?,1
I make payments for my place abroad using this account and since i use it so frequently I was wondering why did the fees increase suddenly rather than decreasing? I would think customers like me should receive incentives for using your service,0
"I need AUD not GBP, how do I change it?",1
How can I activate the new card i got?,1
Is there a limit on how much I can withdraw from my account without being charged?,1
I made a purchase with my card and I was charged a fee for using it,1
Does it matter if I use Visa or Mastercard?,0
The cash deposit I made this morning has not been credited to my account,1
My transfer to an account failed.,1
I purchased something overseas and the incorrect exchange rate was applied.,1
Why did my transfer get declined?,1
When I try and to buy something using my card it keeps getting declined.,1
i tried to make a transfer to a beneficiary and it didn't go through,1
what are the reasons I have to proof my identity to you?,0
What's the earliest time to receive my card?,1
What's the pending length for credit transactions? I've had one in my pending category now for days and it won't move to processed.,0
I am trying to exchange crypto and it's not working. Tell me how to fix this.,1
I'm using the app and I noticed a payment that I didn't make.,1
What are the restrictions on auto top-up?,1
I got less cash than what I specified at the ATM.,0
places i can use the card,1
Will my money be of equal value when I travel abroad?,1
This company sucks! Can you delete my account?,0
What type of card can I use to top up?,0
can i use my app to get a virtual card,0
Help me.  My card doesn't work.,1
"The service of this company sucks, I need to terminate my account.",0
I can't see all the refunds in my statement,0
Where can I go to get a virtual card?,0
why was i charged a small amount,1
Am I able to do top-ups with Google Pay?,1
As my kids get older are they able to get set up with their own accounts?,1
What is the currency exchange fee?,1
"I sent a cheque to you a few days ago and the deposit has yet to appear in my account. I need this money, what is the problem?",1
Explain why my top up has been reverted please.,0
"Hey, I need some help figuring out way my transfer is not complete yet. My Landlord hasn't got the money yet.She should have received it by now.",0
How come my transfer got declined,1
How do I shut down my account and get out of this company?,0
I tried to get gas but my money was gone!,0
The card I've got seems to be broken.,1
There's a refund missing from my statement,0
The app reverted my top up,0
Why is my cash deposit not in my account?,1
How do I report a cash withdrawal that wasn't me?,1
I need help activating my new card.,1
What do I do if it says my card payment has been cancelled?,0
How can I find out where the funds are flow?,0
How to edit personal details?,1
My funding to my card didn't go through.,0
I forgot my pin and am blocked now. Can I reset it somewhere?,0
Why is my transfer stuck on pending?,0
What can I do if contactless doesn't work?,1
how do i get top up with cash deposit,0
The virtual card won't work.,0
Why am I seeing a fee for transferring money?,0
I was overcharged a pound.,1
What are the limits to using disposable virtual cards?,1
Can you tell me if a credit/refund is coming from a seller? I asked for refund directly from them and am still waiting. It's been a week now and i still havn't seen my refund yet.,0
I have an unauthorized charge.,1
What age do my kids need to be to use your service?,1
"My money is gone. I had topped up recently and saw it was there, but now it's disappeared, what's going on?",0
Where is my money? I transfered it and it isn't in my account.,1
The atm wouldn't give out cash,1
"Can my daughter also have a card issued in her name, but linked to my account?",0
Can turn my money into another currency?,1
i cannot get virtual card to work,0
How do i get my salary in the account?,0
I have a pending transfer,0
Why has my top up not gone through yet?,0
i was charged when i used a us issued card. why and what cards are free to use to add money,0
How long does it take for a payment to change from pending?,0
Can my account have different types of currency in it.,1
Report stolen card,0
I was charged a fee after using my card and I shouldn't have been.,1
I didn't receive the correct exchange rate for an item that I bought.,1
I would appreciate that someone let me know when there is an extra charge for payments. I was checking the app earlier and saying a charge on one of my payments that was additional that no one made me aware of before.,1
I've got charges on my account I did not authorize. Can I get this money back from the last couple of days that it's been coming out? I also need to freeze my card.,1
Is EUR one of the currencies you deal with?,1
Can I check to see where the funds came from?,0
Please tell me about disposable cards.,1
How do you Top Up on the apple watch?,1
How can i get multiple disposble cards.,1
I need a number of disposable cards everyday.,1
What things do I need to verify my identity?,0
The ATM didnt let me get cash,1
I have a reverted top up I made and wanted to know why it didn't go through.,0
I have an odd payment in my statement,1
I just lost my wallet and I think someone is using my card to withdraw my money. Can you please cancel or freeze my card?!!,1
Can someone else use my account if they have my phone?  I lost mine.,0
I can't see a top-up top-up verification code.,0
Where is the card PIN?,1
I am having problems with a top-up.,0
When will my cheque be processed?,1
Is it possible to have a discount for exchanging currency frequently?,1
Do I get a real card?,0
How can I get a refund for an item I purchased but has not yet arrived?,0
My card is almost expired.  How fast will I get a new one and what is the cost?,1
Why can't I see the top-up amount I just added to my account?,0
I refuse to verify my identity.,0
What are the top-up fees?,0
Why is my refund not visible on my statement?,0
Are virtual cards available to get?,0
how to exchange currencies,1
Can you explain to me the way to verify my top up has gone through?,0
Where can I find out how to transfer money into my account.,0
It's only been a few weeks my my top-up got cancelled,0
I'm still waiting for my card that was issued a week ago. What should I do?,1
I want to change my pin number from an ATM. Is this possible?,1
A shop I go to didn't let me pay.,1
Is the system down? I've been trying to do a transfer and have failed?,1
Will my new card work outside of the EU?,1
Why does it cost more to pay with my card?,1
I want to top up my account with a cheque,0
There is an unauthorized fee.,1
"Hey a seller just contacted me that my money didn't come through. It was definitely deducted from my account, but now it appears it's back with me! Sort this out asap please.",0
"I see my top-up was canceled, but why?",0
my virtual card has not came yet!,0
I am seeing in the App a some cash withdrawal that its not mine,1
How much is the limit for top-ups?,0
Can I link another card to my account?,1
i used a check check yesterday to balance my account and it isn't showing up?,1
Why is my ATM withdrawal still pending?,0
Are you able to delete my account?,0
What is the limits on the number of disposable cards I can have?,1
My friend says he hasn't received my transaction,0
I really need to top-up my card today urgently but my card keeps getting declined!! Can you please resolve this problem or let me know if you have any alternatives,0
I have a disposable card but it does not work?,0
What is the base amount for cross-currency exchanges?,1
"When I got my cash, the amount was not what it should have been, based on the exchange rate.",0
"My PIN is locked, how do I unlock it?",0
I have tried 5 times at this point to complete a transfer that's simply standard. What appears to be the problem? Is your system messed up?,1
How do I delete my account? I am dissatisfied with the service.,0
Are there steps I need to take before my card expires?,1
Where do I go to change GBP?,1
What are the charges for US cards with top up.,0
How many transactions can I do with a disposable card?,1
My card wont work at an ATM,1
I was double charged at a restaurant can you take the second charge off?,0
I made a transfer and the person I transferred the money to didn't receive the right amount? Why did this happen and how do I get the rest of the money to them?,0
Where did the money I deposit go??,1
Is there a reason why my transaction is taking so long?,0
Will I get a curreng foreign exchange rate?,1
I don't think I made this transaction on my statement,1
How do I replace my card?,1
Last week I put a cash deposit into my account and it is still isn't there.,1
What is the need to verify my identity?,0
What are the countries you operate in.,1
Can friends transfer money to each other?,0
The wrong rate was applied to an item I bought in a currency different from mine. Can this be changed?,1
"I think someone might have a copy of my card because a 500 dollar withdrawal was made, and it wasn't me. Can you please help?",1
My passcode won't work.,0
When I was drunk I got my card stuck in your machine because i mis-typed my PIN. What do I need to do to get it restored?,0
Did I do something incorrectly? Where is my top-up?,0
I am not able to see the card PIN anywhere?,1
"I requested a refund, and never received it. What can I do?",0
How would I change my details?,1
"When I withdrew my money, why was there an extra charge?",1
Can an American resident apply to get a card?,1
I haven't received the cash from the check I deposited.,1
Is there a way I can check on the card on route to me?,1
What areas are cards delivered to?,0
I just lost my wallet and I see that they are already withdrawing money from my account. How can I stop this?,1
Where do I order a virtual card?,0
I'm in Spain and my stuff has been stolen. My card was with it and I need a new one shipped and the old one frozen.,0
I checked the app and saw an extra cash withdrawal that I didn't authorize,1
How often am I able to top-up?,0
Please tell me why the purchase I made online returned payment. I really wanted this item and I've been trying for 2 weeks.,0
Should my top-up be completed by now?,0
I bought an item and the exchange rate was wrong.,1
I made a top up yesterday but it's still pending.,0
Can I use visa or mastercard with your service,0
My Apple Pay top up with my American Express card is not working? Please tell me why,1
Can you tell me if my pop-up went through?,0
Do I pay extra for exchange?,1
Do I need to verify the top-up?,0
What do I have to do to get my virtual card?,0
Why won't my passcode work?,0
What do I need for the identity check?,0
How do I top up my account with a bank transfer?,0
I would like to change to a different currency.,1
When will my new card arrive?,1
how to activate card?,1
"Can I add other people to my account, so they can top up?",0
"I have been double charged for a couple of things this week, and would appreciate a refund for the duplicate charges.",0
The exchange rate used on your app is really bad. I'm considering closing my account because of it.,1
Is there a fee associated with using foreign exchange ATMs?,0
How can I pay for top-ups?,0
My top-up is taking a very long time to complete.,0
What is the process for activating a new card.,1
Can I get a card although I'm not in the UK,1
Is there somewhere I can send a check to add to my account?,0
What does it mean when a cash withdrawal is pending?,0
Why was my payment declined? I keep trying my card but it's not working.,1
I made a payment and it appears it is showing twice,0
"I am trying to exchange AUD for GBP, how do I do that?",1
Where did this fee come from?,1
Why aren't my payment funds available to me?,0
Why is the fee for taking money out so high?  I feel I was overcharged and I would have never used this ATM if I would have known ahead of time.,0
I see a direct debit payment on my app that I did not do,1
Why won't the machine accept my card anymore?,1
Where can I find a virtual card?,0
I would like a  physical card sent to me.,0
What's going on with my card? I've tried multiple times and it never goes through.,1
My new card hasn't came in.,1
Where do I go to order my card?,0
"I tried to get money out of the Notting Hill ATM earlier, but I wasn't able to get anything out. Is there a problem with my card? It's the first time I tried using it.",1
Does this app allow currencies to be exchanged?,1
Will a beneficiary not accept a transfer?,1
What's the transfer time from Europe?,0
Why do you need to know where my money is coming from?,0
I deposited a cheque and its been days and I still haven't received the cash!!,1
I would like to know what your exchange rates are.,1
"I am using the app, and I see cash withdrawals that I did not authorize.",1
Can you tell me the total cost of a transfer?,0
How long does it take for deliver to the US?,1
Why does my top up say still pending when I used my card to do it.,0
I have been charged with a fee for paying with my card.,1
how do i find out about transfers,0
Is there any nearby ATM's?,1
How can I transfer money to my account?,0
"Hi, I am unable to use my card in ATM. I had tried my card in two ATMs but both ATMs declined it. Could you please check my account?",1
Why do you keep declining my transfers?it was always been working really well so far but when I tried to buy something just now the card got declined . I tried couple of times already  but same thing is happening.,1
I want a virtual card!,0
Can I order a card please?,0
"I would like to make a purchase, however my card has been declined. I would like to ask the reason for this. The past two weeks, the card has been working fine.",0
Why has my top-up not worked?,0
"If you to to account, hit activate, and follow the instructions, you can activate it in just a few seconds.",1
I made a withdrawal from my account but it has not posted?,0
Where do I order a disposable virtual card?,1
Can I pay with my card anywhere?,1
Does auto top-up have a limit?,1
My top-up has failed.,0
How can I top up with my apple watch?,1
Do transfers from Europe take longer?,0
what is the age limit for opening a new account,1
How long does the cash withdrawal take to pend?,0
I don't want to verify my identity,0
There is a record of payment I never submitted on the app.,1
Does it matter which card I use,0
When will my deposit be processed?,1
Your machine took my card. How do I get it back?,1
I transferred money but the recipient does not see the funds in their account?,0
When I made a cash transfer abroad the wrong exchange rate was applied,0
"How can I get a new card ASAP to replace an old, soon to expire one?",1
My top up hasn't gone through,0
Why is your exchange rate for my card payment wrong,1
Why did my top-up not get approved this time?,0
When would my card be charged an extra fee for a transaction?,1
Can you tell me why you won't let me get my own money out of the money machine? I know I used the right PIN.,1
How to order a virtual card,0
"I attempted to use my card while I was intoxicated, and I failed to input my PIN, and the machine kept my card. How soon can I have it back?",0
Help me cancel a transaction.,1
What is the longest a US transfer should take to appear in my account?,0
Is it possible to order a virtual card?,0
How do I make sure I don't run out of money on my card while traveling?,1
Can you explain why my transfer was unsuccessful?,1
What should I do if I've tried to enter my PIN too often?,0
"My salary is in GBP, is this something I need to configure?",0
My card doesn't work. I can't get cash out at an ATM,1
I can't find the auto-top up option.,1
I don't know if I made this payment on my card.,1
Why was I chaged twice for the same thing?,0
Do you issue cards for someone living in the US?,1
Hello! I randomly got charged an extra fee today as i was shopping online and i have no idea why! Are there extra fees for card payments? Or am i missing something here?,1
What's with not verifying my Id?,0
I made a payment that got charged twice instead of once.,0
How did you come up with your exchange rates?,1
I am still currently waiting for the cash that has been deposited into the account this morning.,1
I didn't receive the correct amount of cash,0
Tell me how to delete my account.,0
I have a duplicate payment showing up on the app. How do I stop myself being charged for the thing twice?,0
Which countries does your service work in?,1
Why am I being asked to verify my identity?,0
It's been a week and I have done everything that I was asked to do and still nothing. I have contacted the seller and have not gotten a response. Please understand my frustration and put the money back in my account.,0
What went wrong when I tried to do my transfer?,1
"I notice a transaction a couple of weeks ago in my account, from a seller that I don't recognize. Is there a way we can trace back the information to make sure it was truly something I did?",1
I want to close my account. The service you provide is unsatisfactory to me.,0
Do you send duplicate cards?,0
"I think there may be something wrong with my card. I have never had issues with withdraws before, but this morning on the way to work it was suddenly declined.",1
The app is saying I made a withdrawl but I didn't.,1
Can you tell me why I was charged $1 for a transaction?,1
Is there any way to verify who I am?,0
What are the steps for getting money from a friend?,0
Where do I locate topping up with cash.,0
"I have arranged a transfer, but no longer need to send it. How do I stop the transfer?",1
Why is there an extra 1 pound charge on my card?,1
My daughter would like a card from my account?  Can I do this?,0
I've made a horrible mistake!  I transferred money to the wrong account by accident!  I entered one of the digits wrong.  I need this cancelled immediately please.,1
I want to change my PIN - do I need to be in a bank?,1
What is the maximum transactions I can use on a disposable card?,1
Can I use a check to top up?,0
I need to find the card I received in the app.,1
I want to deposit my check to top up my account,0
Why can't I take cash out of the ATM?,1
"I requested a refund from a merchant several days ago, but don't see anything showing up in my account yet.  Can you check on your end to see if the money has reached you guys?",0
Can I get cash with this card anywhere?,1
The ATM didn't let me get any cash,1
I tried activation my card and it didn't employment,1
I need to verify my funds.,0
I have to quickly transfer something to China. How long will it take to arrive there?,0
My currency rate is inaccurate.,1
Will any business take this card?,1
When going to the ATM to take out some cash today my withdrawal was  declined.  I need to fix this problem as soon as possible. whats going on?,1
I think someone stole my card number and brought stuff in different places that I have never been to. I need to suspend any further purchase on my credit card.,1
How do you find the exchange rate?,1
I got cash abroad and the exchange rate applied is wrong,0
What is the estimated time on an urgent transfer from China?,0
After my card expires what should I do?,1
I withdrew money but the full amount wasn't dispensed.,0
How do i cancel my transaction?,1
How do I get my card back after the ATM swallowed it.,1
Can I unblock my card using the app?,0
Do I have to manually top-up my account each time or will it do it on its own?,1
"I would like open a second card for my daughter, how can you assist me?",0
I checked my account today and it said I was out of money. How do I transfer money into my account?,0
Give me a refund now!! I am still waiting.,0
How do I report possible fraudulent activity on my account?,1
are there age requirements,1
I was charged more than once in a single transaction,0
No Visa please. I want to continue with Mastercard.,0
How do I receive a refund for my item?,0
What's my limit for topping up?,0
Why don't I have my transfer?,1
How do I get my PIN unlocked?,0
When the time is right will this automatically replenish my balance?,1
"I really wanted to buy something online but seems the card is not working as the payment suddenly came back! What's going on here, I've been trying for a good week or two.",0
"I purchased something and the seller hasn't received the money yet, but it has been deducted from my account.",0
My statement is showing an extra £1 charge and I am unsure why. Is there an explanation for this?,1
I made a transfer a few hours ago from a UK banking account.  I do not yet see the transfer.  Please check on this for me.,1
"Someone has a copy of my card !! I definitely still have it here but someone just made a 500£ cash withdrawal, HELP!",1
I am interested in changing my personal details.,1
I'm trying to transfer money to another country. It's just pending and not sending. My account details are correct. Please help me.,0
I don't know where the top-up verification code is.,0
How long before I can see that my cash withdrawal has taken place?,0
I received a decline message on a transfer,1
"My card has not been delivered yet and its been a week since I ordered it, please help",1
Would it be possible to open up an account for children?,1
"my cash withdrawal is pending, why?",0
I made a payment but the app gave the money back.,0
Where do I find my PIN for my new card?,1
I question today's exchange rate for rubles into pounds. I was hoping for a better return.,1
My bank statement doesn't show the cash deposit I made recently.,1
Is my PIN recorded anywhere?,1
Why can't I use my beneficiary?,1
I want my card frozen right away. Money was taken out in an odd location I have never heard of.,1
"I was charge a fee for my transfer, why?",0
Mastercard is preferred to me.,0
What's the amount that I can top-up?,0
Why was I charged a fee on a cash withdrawal?,1
stop the transaction,1
Can I get my friends to add money to my account?,0
I found a charge on my debit that I did not make.,1
I think someone may be using my card.,1
Where'd the rest of my cash go from the ATM,0
Why would a merchant revert a card payment?,0
How can I find out about an extra fee on my statement?,1
Will you accept my salary if it's in another currency?,0
Why can't I use my virtual card for subscription services?,0
Can I create my own top-up limit?,0
How do I know which ATMs will accept this card?,1
Why am I charged a fee when using my debit or credit card?,1
Why am I being charged twice fro a restaurant?,0
How do I find my card PIN?,1
Need help to get my card to work.,1
Where do i go to receive a virtual card,0
